time,output,consumption
2024-07-15 11:10:00,4422,196
2024-07-15 11:15:00,4486,190
2024-07-15 11:20:00,4575,208
2024-07-15 11:25:00,4644,214
2024-07-15 11:30:00,4718,208
2024-07-15 11:35:00,4788,152
2024-07-15 11:40:00,4854,120
2024-07-15 11:45:00,4898,654
2024-07-15 11:50:00,4963,2768
2024-07-15 11:55:00,5011,2810
2024-07-15 12:00:00,5059,1956
2024-07-15 12:05:00,5102,250
2024-07-15 12:10:00,5174,2104
2024-07-15 12:15:00,5127,322
2024-07-15 12:20:00,5281,272
2024-07-15 12:25:00,5321,224
2024-07-15 12:30:00,5343,206
2024-07-15 12:35:00,5360,218
2024-07-15 12:40:00,5394,230
2024-07-15 12:45:00,5429,252
2024-07-15 12:50:00,5446,294
2024-07-15 12:55:00,5472,254
2024-07-15 13:00:00,5483,322
2024-07-15 13:05:00,5495,320
2024-07-15 13:10:00,5509,314
2024-07-15 13:15:00,5522,314
2024-07-15 13:20:00,5543,404
2024-07-15 13:25:00,5571,456
2024-07-15 13:30:00,5591,484
2024-07-15 13:35:00,5610,478
2024-07-15 13:40:00,5628,484
2024-07-15 13:45:00,5645,478
2024-07-15 13:50:00,5656,486
2024-07-15 13:55:00,5388,482
2024-07-15 14:00:00,5308,494
2024-07-15 14:05:00,5439,492
2024-07-15 14:10:00,5547,424
2024-07-15 14:15:00,5267,380
2024-07-15 14:20:00,5274,1082
2024-07-15 14:25:00,5380,462
2024-07-15 14:30:00,5060,400
2024-07-15 14:35:00,5457,462
2024-07-15 14:40:00,5584,464
2024-07-15 14:45:00,5611,1560
2024-07-15 14:50:00,5332,1014
2024-07-15 14:55:00,5182,666
2024-07-15 15:00:00,5234,610
2024-07-15 15:05:00,5154,548
2024-07-15 15:10:00,5363,450
2024-07-15 15:15:00,5347,474
2024-07-15 15:20:00,4231,492
2024-07-15 15:25:00,4090,496
2024-07-15 15:30:00,2634,438
2024-07-15 15:35:00,3372,418
2024-07-15 15:40:00,3335,400
2024-07-15 15:45:00,4277,398
2024-07-15 15:50:00,5224,408
2024-07-15 15:55:00,5152,358
2024-07-15 16:00:00,4828,428
2024-07-15 16:05:00,4625,460
2024-07-15 16:10:00,3331,444
2024-07-15 16:15:00,4158,460
2024-07-15 16:20:00,5033,470
2024-07-15 16:25:00,4562,472
2024-07-15 16:30:00,4003,472
2024-07-15 16:35:00,4147,486
2024-07-15 16:40:00,3676,478
2024-07-15 16:45:00,3802,428
2024-07-15 16:50:00,3818,384
2024-07-15 16:55:00,4657,316
2024-07-15 17:00:00,4482,138
2024-07-15 17:05:00,4244,132
2024-07-15 17:10:00,3994,140
2024-07-15 17:15:00,3517,176
2024-07-15 17:20:00,3252,372
2024-07-15 17:25:00,3855,342
2024-07-15 17:30:00,2468,232
2024-07-15 17:35:00,2930,216
2024-07-15 17:40:00,4228,230
2024-07-15 17:45:00,4560,242
2024-07-15 17:50:00,3939,240
2024-07-15 17:55:00,2904,230
2024-07-15 18:00:00,3736,218
2024-07-15 18:05:00,4464,214
2024-07-15 18:10:00,4453,210
2024-07-15 18:15:00,4309,162
2024-07-15 18:20:00,4126,150
2024-07-15 18:25:00,3867,158
2024-07-15 18:30:00,3592,196
2024-07-15 18:35:00,3410,214
2024-07-15 18:40:00,3120,210
2024-07-15 18:45:00,2693,214
2024-07-15 18:50:00,2471,274
2024-07-15 18:55:00,1601,302
2024-07-15 19:00:00,1514,278
2024-07-15 19:05:00,898,178
2024-07-15 19:10:00,776,164
2024-07-15 19:15:00,645,174
2024-07-15 19:20:00,529,260
2024-07-15 19:25:00,439,238
2024-07-15 19:30:00,313,254
2024-07-15 19:35:00,235,210
2024-07-15 19:40:00,210,210
2024-07-15 19:45:00,172,204
2024-07-15 19:50:00,136,176
2024-07-15 19:55:00,120,152
2024-07-15 20:00:00,103,136
2024-07-15 20:05:00,79,124
2024-07-15 20:10:00,74,110
2024-07-15 20:15:00,87,100
2024-07-15 20:20:00,92,102
2024-07-15 20:25:00,110,112
2024-07-15 20:30:00,126,132
2024-07-15 20:35:00,149,144
2024-07-15 20:40:00,136,168
2024-07-15 20:45:00,102,148
2024-07-15 20:50:00,91,122
2024-07-15 20:55:00,101,114
2024-07-15 21:00:00,67,114
2024-07-15 21:05:00,17,100
2024-07-15 21:10:00,1,70
2024-07-15 21:15:00,0,40
2024-07-15 21:20:00,0,28
2024-07-15 21:25:00,0,20
2024-07-15 21:30:00,0,18
2024-07-15 21:35:00,0,10
2024-07-15 21:40:00,0,10
2024-07-15 21:45:00,0,10
2024-07-15 21:50:00,0,10
2024-07-15 21:55:00,0,10
2024-07-15 22:00:00,0,10
2024-07-15 22:05:00,0,10
2024-07-15 22:10:00,0,10
2024-07-15 22:15:00,0,10
2024-07-15 22:20:00,0,10
2024-07-15 22:25:00,0,10
2024-07-15 22:30:00,0,10
2024-07-15 22:35:00,0,10
2024-07-15 22:40:00,0,10
2024-07-15 22:45:00,0,10
2024-07-15 22:50:00,0,10
2024-07-15 22:55:00,0,10
2024-07-15 23:00:00,0,10
2024-07-15 23:10:00,0,10
2024-07-15 23:15:00,0,10
2024-07-15 23:20:00,0,10
2024-07-15 23:25:00,0,10
2024-07-15 23:30:00,0,10
2024-07-15 23:35:00,0,10
2024-07-15 23:40:00,0,10
2024-07-15 23:45:00,0,10
2024-07-15 23:50:00,0,10
2024-07-15 23:55:00,0,10
2024-07-16 00:00:00,0,10
2024-07-16 00:05:00,0,10
2024-07-16 00:10:00,0,10
2024-07-16 00:15:00,0,10
2024-07-16 00:20:00,0,10
2024-07-16 00:25:00,0,10
2024-07-16 00:30:00,0,10
2024-07-16 00:35:00,0,10
2024-07-16 00:40:00,0,10
2024-07-16 00:45:00,0,10
2024-07-16 00:50:00,0,10
2024-07-16 00:55:00,0,10
2024-07-16 01:00:00,0,10
2024-07-16 01:05:00,0,10
2024-07-16 01:10:00,0,10
2024-07-16 01:15:00,0,10
2024-07-16 01:20:00,0,10
2024-07-16 01:25:00,0,10
2024-07-16 01:30:00,0,10
2024-07-16 01:35:00,0,10
2024-07-16 01:40:00,0,10
2024-07-16 01:45:00,0,10
2024-07-16 01:50:00,0,10
2024-07-16 01:55:00,0,10
2024-07-16 02:00:00,0,10
2024-07-16 02:05:00,0,10
2024-07-16 02:10:00,0,10
2024-07-16 02:15:00,0,10
2024-07-16 02:20:00,0,10
2024-07-16 02:25:00,0,10
2024-07-16 02:30:00,0,10
2024-07-16 02:35:00,0,10
2024-07-16 02:40:00,0,10
2024-07-16 02:45:00,0,10
2024-07-16 02:50:00,0,10
2024-07-16 02:55:00,0,10
2024-07-16 03:00:00,0,10
2024-07-16 03:05:00,0,0
2024-07-16 03:10:00,0,0
2024-07-16 03:15:00,0,0
2024-07-16 03:20:00,0,0
2024-07-16 03:25:00,0,0
2024-07-16 03:30:00,0,0
2024-07-16 03:35:00,0,0
2024-07-16 03:40:00,0,0
2024-07-16 03:45:00,0,0
2024-07-16 03:50:00,0,0
2024-07-16 03:55:00,0,0
2024-07-16 04:00:00,0,0
2024-07-16 04:10:00,0,0
2024-07-16 04:15:00,0,0
2024-07-16 04:20:00,0,7
2024-07-16 04:25:00,0,10
2024-07-16 04:30:00,0,10
2024-07-16 04:35:00,0,10
2024-07-16 04:40:00,0,10
2024-07-16 04:45:00,0,10
2024-07-16 04:50:00,0,10
2024-07-16 04:55:00,0,10
2024-07-16 05:00:00,0,10
2024-07-16 05:05:00,0,10
2024-07-16 05:10:00,0,10
2024-07-16 05:15:00,0,10
2024-07-16 05:20:00,0,10
2024-07-16 05:25:00,0,10
2024-07-16 05:30:00,0,10
2024-07-16 05:35:00,0,10
2024-07-16 05:40:00,0,10
2024-07-16 05:45:00,0,10
2024-07-16 05:50:00,0,10
2024-07-16 05:55:00,0,10
2024-07-16 06:00:00,0,10
2024-07-16 06:05:00,0,10
2024-07-16 06:10:00,28,10
2024-07-16 06:15:00,95,21
2024-07-16 06:20:00,92,187
2024-07-16 06:25:00,117,115
2024-07-16 06:30:00,129,140
2024-07-16 06:35:00,177,178
2024-07-16 06:40:00,448,348
2024-07-16 06:45:00,1338,1167
2024-07-16 06:50:00,1562,1576
2024-07-16 06:55:00,1599,1650
2024-07-16 07:00:00,1843,1897
2024-07-16 07:05:00,1946,1949
2024-07-16 07:10:00,2078,2110
2024-07-16 07:15:00,2179,2183
2024-07-16 07:20:00,1847,1934
2024-07-16 07:25:00,1073,1177
2024-07-16 07:30:00,2125,1766
2024-07-16 07:35:00,2509,2131
2024-07-16 07:40:00,2583,2145
2024-07-16 07:45:00,2676,2110
2024-07-16 07:50:00,2645,1177
2024-07-16 07:55:00,2709,636
2024-07-16 08:00:00,1853,415
2024-07-16 08:05:00,1608,293
2024-07-16 08:10:00,673,270
2024-07-16 08:15:00,1523,197
2024-07-16 08:20:00,3019,182
2024-07-16 08:25:00,3268,164
2024-07-16 08:30:00,3267,158
2024-07-16 08:35:00,3279,153
2024-07-16 08:40:00,3310,160
2024-07-16 08:45:00,3310,169
2024-07-16 08:50:00,3358,139
2024-07-16 08:55:00,3436,100
2024-07-16 09:00:00,3478,81
2024-07-16 09:05:00,3410,80
2024-07-16 09:10:00,3460,80
2024-07-16 09:15:00,3530,72
2024-07-16 09:20:00,3544,73
2024-07-16 09:25:00,3617,84
2024-07-16 09:30:00,3644,137
2024-07-16 09:35:00,3642,160
2024-07-16 09:40:00,3693,156
2024-07-16 09:45:00,3723,155
2024-07-16 09:50:00,3743,152
2024-07-16 09:55:00,3768,150
2024-07-16 10:00:00,3797,150
2024-07-16 10:05:00,3850,165
2024-07-16 10:10:00,3937,170
2024-07-16 10:15:00,3359,132
2024-07-16 10:20:00,4100,80
2024-07-16 10:25:00,4261,74
2024-07-16 10:30:00,4469,70
2024-07-16 10:35:00,4161,70
2024-07-16 10:40:00,4865,75
2024-07-16 10:45:00,4963,80
2024-07-16 10:50:00,3719,80
2024-07-16 10:55:00,4661,128
2024-07-16 11:00:00,4633,155
2024-07-16 11:05:00,4671,152
2024-07-16 11:10:00,5173,150
2024-07-16 11:15:00,5023,150
2024-07-16 11:20:00,5062,142
2024-07-16 11:25:00,5373,151
2024-07-16 11:30:00,5316,165
2024-07-16 11:35:00,4139,173
2024-07-16 11:40:00,2864,106
2024-07-16 11:45:00,5306,93
2024-07-16 11:50:00,5394,80
2024-07-16 11:55:00,5467,80
2024-07-16 12:00:00,5593,78
2024-07-16 12:05:00,5002,70
2024-07-16 12:10:00,5587,77
2024-07-16 12:15:00,5012,91
2024-07-16 12:20:00,4624,145
2024-07-16 12:25:00,5811,160
2024-07-16 12:30:00,3702,154
2024-07-16 12:35:00,5701,156
2024-07-16 12:40:00,5297,143
2024-07-16 12:45:00,5236,151
2024-07-16 12:50:00,4930,147
2024-07-16 12:55:00,4097,161
2024-07-16 13:00:00,4668,170
2024-07-16 13:05:00,4736,118
2024-07-16 13:10:00,5148,90
2024-07-16 13:15:00,4391,80
2024-07-16 13:20:00,4274,80
2024-07-16 13:25:00,6427,80
2024-07-16 13:30:00,6393,80
2024-07-16 13:35:00,6679,80
2024-07-16 13:40:00,4519,96
2024-07-16 13:45:00,6756,203
2024-07-16 13:50:00,2798,249
2024-07-16 13:55:00,2563,306
2024-07-16 14:00:00,4351,444
2024-07-16 14:05:00,4117,468
2024-07-16 14:10:00,3259,468
2024-07-16 14:15:00,4059,501
2024-07-16 14:20:00,6340,512
2024-07-16 14:25:00,6333,483
2024-07-16 14:30:00,6149,470
2024-07-16 14:35:00,4887,422
2024-07-16 14:40:00,6522,426
2024-07-16 14:45:00,4541,457
2024-07-16 14:50:00,2029,397
2024-07-16 14:55:00,2303,392
2024-07-16 15:00:00,3148,383
2024-07-16 15:05:00,2964,386
2024-07-16 15:10:00,4821,394
2024-07-16 15:15:00,5314,374
2024-07-16 15:20:00,5069,346
2024-07-16 15:25:00,5424,325
2024-07-16 15:30:00,6064,393
2024-07-16 15:35:00,5899,495
2024-07-16 15:40:00,5641,426
2024-07-16 15:45:00,3753,371
2024-07-16 15:50:00,5369,366
2024-07-16 15:55:00,5141,370
2024-07-16 16:00:00,3949,293
2024-07-16 16:05:00,4871,766
2024-07-16 16:10:00,1506,219
2024-07-16 16:15:00,1818,216
2024-07-16 16:20:00,3412,223
2024-07-16 16:25:00,3043,223
2024-07-16 16:30:00,3793,221
2024-07-16 16:35:00,3139,174
2024-07-16 16:40:00,4731,140
2024-07-16 16:45:00,5124,200
2024-07-16 16:50:00,1460,233
2024-07-16 16:55:00,1118,238
2024-07-16 17:00:00,1774,160
2024-07-16 17:05:00,1974,140
2024-07-16 17:10:00,1552,140
2024-07-16 17:15:00,1229,216
2024-07-16 17:20:00,1144,304
2024-07-16 17:25:00,2810,375
2024-07-16 17:30:00,1896,388
2024-07-16 17:35:00,2233,432
2024-07-16 17:40:00,2293,447
2024-07-16 17:45:00,2202,393
2024-07-16 17:50:00,1862,381
2024-07-16 17:55:00,1724,425
2024-07-16 18:00:00,4789,403
2024-07-16 18:05:00,1284,393
2024-07-16 18:10:00,1175,384
2024-07-16 18:15:00,1278,372
2024-07-16 18:20:00,2351,355
2024-07-16 18:25:00,4773,273
2024-07-16 18:30:00,4590,199
2024-07-16 18:35:00,3845,146
2024-07-16 18:40:00,4179,149
2024-07-16 18:45:00,3837,150
2024-07-16 18:50:00,2388,150
2024-07-16 18:55:00,746,156
2024-07-16 19:00:00,811,229
2024-07-16 19:05:00,1087,253
2024-07-16 19:10:00,3686,206
2024-07-16 19:15:00,1741,134
2024-07-16 19:20:00,2150,149
2024-07-16 19:25:00,3574,150
2024-07-16 19:30:00,3233,150
2024-07-16 19:35:00,3023,178
2024-07-16 19:40:00,2926,655
2024-07-16 19:45:00,2064,177
2024-07-16 19:50:00,1693,165
2024-07-16 19:55:00,672,221
2024-07-16 20:00:00,592,344
2024-07-16 20:05:00,629,450
2024-07-16 20:10:00,584,488
2024-07-16 20:15:00,1462,493
2024-07-16 20:20:00,2155,460
2024-07-16 20:25:00,964,420
2024-07-16 20:30:00,1103,472
2024-07-16 20:35:00,1536,519
2024-07-16 20:40:00,1406,498
2024-07-16 20:45:00,1242,445
2024-07-16 20:50:00,1097,454
2024-07-16 20:55:00,527,443
2024-07-16 21:00:00,655,498
2024-07-16 21:05:00,548,448
2024-07-16 21:10:00,317,429
2024-07-16 21:15:00,148,244
2024-07-16 21:20:00,31,158
2024-07-16 21:25:00,6,70
2024-07-16 21:30:00,0,42
2024-07-16 21:35:00,0,40
2024-07-16 21:40:00,0,40
2024-07-16 21:45:00,0,32
2024-07-16 21:50:00,0,22
2024-07-16 21:55:00,0,20
2024-07-16 22:00:00,0,12
2024-07-16 22:05:00,0,10
2024-07-16 22:10:00,0,10
2024-07-16 22:15:00,0,10
2024-07-16 22:20:00,0,10
2024-07-16 22:25:00,0,10
2024-07-16 22:30:00,0,10
2024-07-16 22:35:00,0,10
2024-07-16 22:40:00,0,10
2024-07-16 22:45:00,0,10
2024-07-16 22:50:00,0,10
2024-07-16 22:55:00,0,10
2024-07-16 23:00:00,0,10
2024-07-16 23:10:00,0,10
2024-07-16 23:15:00,0,10
2024-07-16 23:20:00,0,10
2024-07-16 23:25:00,0,10
2024-07-16 23:30:00,0,10
2024-07-16 23:35:00,0,10
2024-07-16 23:40:00,0,10
2024-07-16 23:45:00,0,10
2024-07-16 23:50:00,0,10
2024-07-16 23:55:00,0,10
2024-07-17 00:00:00,0,10
2024-07-17 00:05:00,0,10
2024-07-17 00:10:00,0,10
2024-07-17 00:15:00,0,10
2024-07-17 00:20:00,0,10
2024-07-17 00:25:00,0,10
2024-07-17 00:30:00,0,10
2024-07-17 00:35:00,0,10
2024-07-17 00:40:00,0,10
2024-07-17 00:45:00,0,10
2024-07-17 00:50:00,0,10
2024-07-17 00:55:00,0,10
2024-07-17 01:00:00,0,10
2024-07-17 01:05:00,0,10
2024-07-17 01:10:00,0,10
2024-07-17 01:15:00,0,10
2024-07-17 01:20:00,0,10
2024-07-17 01:25:00,0,10
2024-07-17 01:30:00,0,10
2024-07-17 01:35:00,0,10
2024-07-17 01:40:00,0,10
2024-07-17 01:45:00,0,10
2024-07-17 01:50:00,0,10
2024-07-17 01:55:00,0,10
2024-07-17 02:00:00,0,10
2024-07-17 02:05:00,0,10
2024-07-17 02:10:00,0,10
2024-07-17 02:15:00,0,10
2024-07-17 02:20:00,0,10
2024-07-17 02:25:00,0,10
2024-07-17 02:30:00,0,10
2024-07-17 02:35:00,0,10
2024-07-17 02:40:00,0,10
2024-07-17 02:45:00,0,10
2024-07-17 02:50:00,0,10
2024-07-17 02:55:00,0,10
2024-07-17 03:00:00,0,10
2024-07-17 03:05:00,0,0
2024-07-17 03:10:00,0,0
2024-07-17 03:15:00,0,0
2024-07-17 03:20:00,0,0
2024-07-17 03:25:00,0,0
2024-07-17 03:30:00,0,0
2024-07-17 03:35:00,0,0
2024-07-17 03:40:00,0,0
2024-07-17 03:45:00,0,0
2024-07-17 03:50:00,0,0
2024-07-17 03:55:00,0,0
2024-07-17 04:00:00,0,0
2024-07-17 04:10:00,0,0
2024-07-17 04:15:00,0,0
2024-07-17 04:20:00,0,3
2024-07-17 04:25:00,0,10
2024-07-17 04:30:00,0,10
2024-07-17 04:35:00,0,10
2024-07-17 04:40:00,0,10
2024-07-17 04:45:00,0,10
2024-07-17 04:50:00,0,10
2024-07-17 04:55:00,0,10
2024-07-17 05:00:00,0,10
2024-07-17 05:05:00,0,10
2024-07-17 05:10:00,0,10
2024-07-17 05:15:00,0,10
2024-07-17 05:20:00,0,10
2024-07-17 05:25:00,0,10
2024-07-17 05:30:00,0,10
2024-07-17 05:35:00,0,10
2024-07-17 05:40:00,0,10
2024-07-17 05:45:00,0,10
2024-07-17 05:50:00,0,10
2024-07-17 05:55:00,0,10
2024-07-17 06:00:00,0,10
2024-07-17 06:05:00,0,10
2024-07-17 06:10:00,0,10
2024-07-17 06:15:00,1,10
2024-07-17 06:20:00,44,10
2024-07-17 06:25:00,159,47
2024-07-17 06:30:00,256,201
2024-07-17 06:35:00,296,304
2024-07-17 06:40:00,289,351
2024-07-17 06:45:00,362,299
2024-07-17 06:50:00,1149,853
2024-07-17 06:55:00,1891,1899
2024-07-17 07:00:00,2060,2036
2024-07-17 07:05:00,1891,2015
2024-07-17 07:10:00,2006,1955
2024-07-17 07:15:00,2140,2138
2024-07-17 07:20:00,1375,1515
2024-07-17 07:25:00,1314,1256
2024-07-17 07:30:00,1530,1640
2024-07-17 07:35:00,681,741
2024-07-17 07:40:00,2139,1779
2024-07-17 07:45:00,2774,2364
2024-07-17 07:50:00,2838,2232
2024-07-17 07:55:00,2985,1052
2024-07-17 08:00:00,3041,614
2024-07-17 08:05:00,3052,432
2024-07-17 08:10:00,3057,338
2024-07-17 08:15:00,3134,339
2024-07-17 08:20:00,3229,315
2024-07-17 08:25:00,3338,310
2024-07-17 08:30:00,3558,295
2024-07-17 08:35:00,3601,2335
2024-07-17 08:40:00,3055,2442
2024-07-17 08:45:00,3381,1322
2024-07-17 08:50:00,2689,237
2024-07-17 08:55:00,3509,227
2024-07-17 09:00:00,3558,279
2024-07-17 09:05:00,3608,320
2024-07-17 09:10:00,3676,366
2024-07-17 09:15:00,3687,351
2024-07-17 09:20:00,3681,268
2024-07-17 09:25:00,3690,260
2024-07-17 09:30:00,3677,263
2024-07-17 09:35:00,3754,260
2024-07-17 09:40:00,3806,253
2024-07-17 09:45:00,3884,319
2024-07-17 09:50:00,3977,353
2024-07-17 09:55:00,4165,2301
2024-07-17 10:00:00,3887,2391
2024-07-17 10:05:00,3778,1607
2024-07-17 10:10:00,4232,260
2024-07-17 10:15:00,3892,247
2024-07-17 10:20:00,4161,225
2024-07-17 10:25:00,4175,174
2024-07-17 10:30:00,4194,193
2024-07-17 10:35:00,4357,250
2024-07-17 10:40:00,4409,268
2024-07-17 10:45:00,3736,267
2024-07-17 10:50:00,3956,199
2024-07-17 10:55:00,4738,164
2024-07-17 11:00:00,4889,174
2024-07-17 11:05:00,4507,165
2024-07-17 11:10:00,3726,176
2024-07-17 11:15:00,5025,164
2024-07-17 11:20:00,5246,180
2024-07-17 11:25:00,5395,264
2024-07-17 11:30:00,4511,268
2024-07-17 11:35:00,5343,242
2024-07-17 11:40:00,5172,216
2024-07-17 11:45:00,5196,1526
2024-07-17 11:50:00,5662,3003
2024-07-17 11:55:00,5852,2042
2024-07-17 12:00:00,5920,1242
2024-07-17 12:05:00,6131,1228
2024-07-17 12:10:00,6179,652
2024-07-17 12:15:00,5331,162
2024-07-17 12:20:00,6270,172
2024-07-17 12:25:00,5571,188
2024-07-17 12:30:00,5745,172
2024-07-17 12:35:00,6462,160
2024-07-17 12:40:00,5000,216
2024-07-17 12:45:00,6023,240
2024-07-17 12:50:00,6159,218
2024-07-17 12:55:00,5838,233
2024-07-17 13:00:00,6041,268
2024-07-17 13:05:00,5956,257
2024-07-17 13:10:00,3742,268
2024-07-17 13:15:00,2484,190
2024-07-17 13:20:00,4372,168
2024-07-17 13:25:00,5067,160
2024-07-17 13:30:00,4661,172
2024-07-17 13:35:00,2607,220
2024-07-17 13:40:00,2274,187
2024-07-17 13:45:00,2255,164
2024-07-17 13:50:00,2357,224
2024-07-17 13:55:00,2477,412
2024-07-17 14:00:00,2678,543
2024-07-17 14:05:00,2858,426
2024-07-17 14:10:00,3137,421
2024-07-17 14:15:00,4184,411
2024-07-17 14:20:00,3476,385
2024-07-17 14:25:00,4552,396
2024-07-17 14:30:00,4680,392
2024-07-17 14:35:00,3649,491
2024-07-17 14:40:00,3440,513
2024-07-17 14:45:00,4903,496
2024-07-17 14:50:00,6910,493
2024-07-17 14:55:00,5571,402
2024-07-17 15:00:00,3485,336
2024-07-17 15:05:00,4932,352
2024-07-17 15:10:00,5650,356
2024-07-17 15:15:00,5188,357
2024-07-17 15:20:00,4762,336
2024-07-17 15:25:00,3839,334
2024-07-17 15:30:00,3155,298
2024-07-17 15:35:00,5507,190
2024-07-17 15:40:00,3672,132
2024-07-17 15:45:00,4273,132
2024-07-17 15:50:00,3987,110
2024-07-17 15:55:00,3469,108
2024-07-17 16:00:00,5824,166
2024-07-17 16:05:00,3938,234
2024-07-17 16:10:00,2508,271
2024-07-17 16:15:00,3118,254
2024-07-17 16:20:00,3774,191
2024-07-17 16:25:00,3512,183
2024-07-17 16:30:00,2992,199
2024-07-17 16:35:00,2632,385
2024-07-17 16:40:00,2314,402
2024-07-17 16:45:00,2259,393
2024-07-17 16:50:00,2321,377
2024-07-17 16:55:00,2161,393
2024-07-17 17:00:00,2379,460
2024-07-17 17:05:00,2826,468
2024-07-17 17:10:00,1988,466
2024-07-17 17:15:00,2426,443
2024-07-17 17:20:00,5220,446
2024-07-17 17:25:00,4861,354
2024-07-17 17:30:00,4531,326
2024-07-17 17:35:00,4755,316
2024-07-17 17:40:00,4703,240
2024-07-17 17:45:00,4626,154
2024-07-17 17:50:00,4597,150
2024-07-17 17:55:00,3187,150
2024-07-17 18:00:00,1781,191
2024-07-17 18:05:00,2103,242
2024-07-17 18:10:00,1589,230
2024-07-17 18:15:00,2396,230
2024-07-17 18:20:00,4051,237
2024-07-17 18:25:00,3324,251
2024-07-17 18:30:00,2621,256
2024-07-17 18:35:00,1722,225
2024-07-17 18:40:00,2482,190
2024-07-17 18:45:00,3549,182
2024-07-17 18:50:00,3470,174
2024-07-17 18:55:00,3427,162
2024-07-17 19:00:00,3367,116
2024-07-17 19:05:00,3282,160
2024-07-17 19:10:00,3165,148
2024-07-17 19:15:00,3061,90
2024-07-17 19:20:00,2986,90
2024-07-17 19:25:00,2934,84
2024-07-17 19:30:00,2834,156
2024-07-17 19:35:00,2719,195
2024-07-17 19:40:00,2620,159
2024-07-17 19:45:00,2517,95
2024-07-17 19:50:00,2388,88
2024-07-17 19:55:00,2256,86
2024-07-17 20:00:00,2105,212
2024-07-17 20:05:00,2007,367
2024-07-17 20:10:00,1921,362
2024-07-17 20:15:00,1815,376
2024-07-17 20:20:00,1704,395
2024-07-17 20:25:00,1586,400
2024-07-17 20:30:00,1447,434
2024-07-17 20:35:00,1228,456
2024-07-17 20:40:00,875,485
2024-07-17 20:45:00,626,409
2024-07-17 20:50:00,690,449
2024-07-17 20:55:00,336,392
2024-07-17 21:00:00,298,344
2024-07-17 21:05:00,175,233
2024-07-17 21:10:00,61,165
2024-07-17 21:15:00,23,120
2024-07-17 21:20:00,4,64
2024-07-17 21:25:00,0,36
2024-07-17 21:30:00,0,26
2024-07-17 21:35:00,0,20
2024-07-17 21:40:00,0,20
2024-07-17 21:45:00,0,20
2024-07-17 21:50:00,0,20
2024-07-17 21:55:00,0,20
2024-07-17 22:00:00,0,18
2024-07-17 22:05:00,0,10
2024-07-17 22:10:00,0,10
2024-07-17 22:15:00,0,10
2024-07-17 22:20:00,0,10
2024-07-17 22:25:00,0,10
2024-07-17 22:30:00,0,10
2024-07-17 22:35:00,0,10
2024-07-17 22:40:00,0,10
2024-07-17 22:45:00,0,10
2024-07-17 22:50:00,0,10
2024-07-17 22:55:00,0,10
2024-07-17 23:00:00,0,10
2024-07-17 23:10:00,0,10
2024-07-17 23:15:00,0,10
2024-07-17 23:20:00,0,10
2024-07-17 23:25:00,0,10
2024-07-17 23:30:00,0,10
2024-07-17 23:35:00,0,10
2024-07-17 23:40:00,0,10
2024-07-17 23:45:00,0,10
2024-07-17 23:50:00,0,10
2024-07-17 23:55:00,0,10
2024-07-18 00:00:00,0,10
2024-07-18 00:05:00,0,10
2024-07-18 00:10:00,0,10
2024-07-18 00:15:00,0,10
2024-07-18 00:20:00,0,10
2024-07-18 00:25:00,0,10
2024-07-18 00:30:00,0,10
2024-07-18 00:35:00,0,10
2024-07-18 00:40:00,0,10
2024-07-18 00:45:00,0,10
2024-07-18 00:50:00,0,10
2024-07-18 00:55:00,0,10
2024-07-18 01:00:00,0,10
2024-07-18 01:05:00,0,10
2024-07-18 01:10:00,0,10
2024-07-18 01:15:00,0,10
2024-07-18 01:20:00,0,10
2024-07-18 01:25:00,0,10
2024-07-18 01:30:00,0,10
2024-07-18 01:35:00,0,10
2024-07-18 01:40:00,0,10
2024-07-18 01:45:00,0,10
2024-07-18 01:50:00,0,10
2024-07-18 01:55:00,0,10
2024-07-18 02:00:00,0,10
2024-07-18 02:05:00,0,10
2024-07-18 02:10:00,0,10
2024-07-18 02:15:00,0,10
2024-07-18 02:20:00,0,10
2024-07-18 02:25:00,0,10
2024-07-18 02:30:00,0,10
2024-07-18 02:35:00,0,10
2024-07-18 02:40:00,0,10
2024-07-18 02:45:00,0,10
2024-07-18 02:50:00,0,10
2024-07-18 02:55:00,0,10
2024-07-18 03:00:00,0,10
2024-07-18 03:05:00,0,0
2024-07-18 03:10:00,0,0
2024-07-18 03:15:00,0,0
2024-07-18 03:20:00,0,0
2024-07-18 03:25:00,0,0
2024-07-18 03:30:00,0,0
2024-07-18 03:35:00,0,0
2024-07-18 03:40:00,0,0
2024-07-18 03:45:00,0,0
2024-07-18 03:50:00,0,0
2024-07-18 03:55:00,0,0
2024-07-18 04:00:00,0,0
2024-07-18 04:10:00,0,0
2024-07-18 04:15:00,0,0
2024-07-18 04:20:00,0,0
2024-07-18 04:25:00,0,0
2024-07-18 04:30:00,0,6
2024-07-18 04:35:00,0,10
2024-07-18 04:40:00,0,10
2024-07-18 04:45:00,0,10
2024-07-18 04:50:00,0,10
2024-07-18 04:55:00,0,10
2024-07-18 05:00:00,0,10
2024-07-18 05:05:00,0,10
2024-07-18 05:10:00,0,10
2024-07-18 05:15:00,0,10
2024-07-18 05:20:00,0,10
2024-07-18 05:25:00,0,10
2024-07-18 05:30:00,0,10
2024-07-18 05:35:00,0,10
2024-07-18 05:40:00,0,10
2024-07-18 05:45:00,0,10
2024-07-18 05:50:00,0,10
